GM10847	GM12878	GM12891	GM12892	GM15510	GM18505	GM18951	GM19099	A549	HUVEC	IMR90	SGBS	Beas	AC16
0	9	7	0	0	0	0	0	7	0	0	3	0	0
5	9	0	0	0	0	0	0	0	16	0	18	0	0
0	2	0	0	0	0	0	3	0	5	4	7	0	0
0	6	4	0	0	0	0	0	13	16	5	19	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	4	0	0	0	0	0	9	31	23	0	0
0	0	0	0	0	0	0	0	0	6	7	32	0	0
2	4	0	0	0	0	0	0	15	0	13	13	0	0
0	0	5	0	0	0	0	0	0	0	17	8	0	0
0	0	0	0	0	0	0	0	13	0	8	0	0	0
0	0	0	0	0	0	0	5	0	4	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	11	0	4	0	6	0	0
0	6	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	0	6	9	0
0	17	0	0	0	0	0	0	6	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	6	0	0	0
0	4	0	0	0	0	0	0	0	0	0	20	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6	2	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9	0	3	14	0	5
0	0	0	0	0	0	0	0	8	0	0	5	0	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0
0	6	0	0	0	0	5	18	0	0	0	0	0	0
0	0	6	0	0	3	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0
6	0	5	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	10	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	4
0	0	0	0	0	0	0	0	9	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	41	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9	0	0	16	0	0
0	0	0	0	0	0	7	0	0	0	0	0	0	0
0	0	7	3	0	3	6	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	6	0
0	4	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	4	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	1	13	0	0
0	0	0	0	0	0	0	0	0	0	14	5	5	4
0	11	0	0	0	0	0	5	0	0	0	4	0	0
0	0	0	0	0	0	0	0	23	1	9	6	17	0
0	8	0	0	0	6	8	0	0	0	0	0	0	0
0	18	4	7	0	0	7	0	7	0	9	0	0	0
0	26	0	0	0	0	0	0	0	0	0	0	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	6	0	6	7	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	9	0	6	8	5	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	5	0	0	0	0	0	0	0	0	5	13	0	0
0	0	0	0	0	0	0	0	7	0	4	7	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10	3	0	5	0	0
0	4	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3	0	0	4	12	12	0
0	4	0	0	0	0	0	0	0	0	10	14	0	0
0	4	0	0	0	0	0	0	0	0	0	4	0	0
0	6	0	5	0	0	0	0	0	0	5	14	0	0
0	11	5	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5	0
0	4	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	0	11	0	0	0	0	0	0	14	0	12	0	0
0	5	18	0	0	0	0	0	0	5	0	0	0	0
0	0	0	4	0	0	0	0	0	5	0	22	0	0
0	0	0	0	0	0	0	0	0	3	5	0	0	0
0	0	0	0	0	0	0	0	0	7	0	11	0	0
0	9	5	0	0	0	0	0	0	6	4	4	0	0
0	0	0	0	0	6	0	0	0	0	10	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	6	0	0	0	0	0	0	0	5	15	0	0
0	0	4	0	0	0	0	0	0	10	0	0	0	0
0	0	0	0	0	0	0	3	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	11	0	0	0	0	0	0	13	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	24	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9	3	0	0	0
0	0	5	0	0	0	0	0	0	0	1	7	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	0	4	0	3	4	0
0	0	0	0	0	0	0	0	0	22	7	5	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	12	11	0	0
0	6	0	0	0	0	0	0	0	0	0	6	6	0
0	0	0	0	0	0	0	3	0	0	0	7	13	0
0	0	0	0	0	0	0	0	0	0	8	0	0	0
0	2	0	0	0	0	0	0	0	0	0	5	0	0
0	5	0	6	0	0	5	0	14	2	0	0	0	0
0	5	11	0	0	0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	9	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	7	0	0	0	15	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	21	0	0	0	0	4
0	0	0	0	0	0	0	0	0	18	0	14	0	1
0	0	0	0	0	0	0	0	18	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	6	9	0	0
0	0	0	0	0	0	0	0	0	3	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	11	8	0
0	7	0	0	0	0	0	0	12	9	7	5	10	0
0	16	0	0	0	0	0	2	0	16	0	0	0	10
0	4	0	0	0	0	0	4	0	0	0	5	11	0
0	5	0	5	0	0	6	5	0	0	7	4	0	0
0	0	6	0	0	0	0	0	0	0	8	4	0	0
0	5	0	0	3	0	0	0	0	0	0	10	45	0
0	0	0	0	0	0	0	0	0	0	7	20	0	0
0	6	0	0	0	0	0	0	0	0	0	22	0	0
0	9	0	0	0	0	0	0	11	0	0	13	0	0
0	5	0	0	0	0	0	0	0	0	0	11	0	0
0	0	0	0	0	0	0	6	11	0	0	13	0	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	4	14	0	0	0	0	0	0	0	5	0	0	0
0	0	0	5	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	8	8	0
0	0	0	0	3	0	0	0	13	0	0	0	0	0
0	0	6	0	0	0	0	0	0	0	0	6	0	0
0	15	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8	0	0	0	0	0	0	2	6	0	0	0
0	0	0	0	0	0	0	0	0	0	4	23	0	0
0	0	0	0	0	0	0	0	0	0	4	6	0	0
0	23	0	5	0	0	0	0	0	0	5	7	6	0
0	2	0	0	0	0	0	3	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	4	0	0	0	0	0	0	20	0	0
0	0	5	0	0	0	0	0	0	0	0	0	0	0
0	0	5	0	0	0	0	0	6	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5	0
0	11	0	0	0	0	0	0	0	0	0	5	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	0	0	1	2	0	0	0	0	3	10	0	0
0	0	0	0	0	0	0	0	0	4	4	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	0	0	0	0	4	21	11	0
0	12	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
4	0	0	0	0	0	5	0	0	0	0	8	0	0
0	0	0	0	0	0	4	0	7	0	5	0	9	0
0	0	0	0	0	0	0	0	15	0	0	5	0	0
0	0	0	0	0	0	4	6	0	0	4	0	0	0
0	0	0	0	0	0	0	0	7	0	0	11	0	0
0	7	0	0	0	0	0	0	0	0	0	4	0	0
0	9	0	0	0	0	0	0	0	0	7	0	0	0
0	0	0	0	4	0	0	0	0	0	0	8	0	4
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	4	17	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	6	7	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	12	0	0	0	4	4	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	12	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	10	9	0	0
0	0	0	0	0	0	0	0	0	4	4	0	0	0
0	0	0	0	0	0	0	0	0	0	4	0	0	0
4	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	5	0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6	21	0	0
0	0	0	0	0	0	0	0	0	0	0	26	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	17	0	0
0	0	4	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	7	5	5	0	0
0	0	0	0	0	0	0	0	7	0	11	5	0	0
0	0	5	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	10	1	0
0	0	0	0	0	0	0	6	0	0	7	20	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	6	7	0	0	0	0	0	9	0	11	15	0	0
0	12	0	0	0	0	0	0	0	0	0	9	28	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	8	0	14	5
0	0	0	4	0	0	0	0	7	15	4	5	0	0
0	0	0	0	0	0	0	0	0	5	0	4	0	0
0	0	0	0	0	0	0	0	0	5	0	5	0	0
4	0	0	0	0	0	0	0	0	0	17	13	11	0
0	8	5	0	0	4	0	9	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	9	0	20	0	0
0	21	0	0	0	0	0	4	8	0	0	10	0	0
0	5	0	0	0	0	0	0	0	0	0	12	6	0
0	0	0	0	0	0	0	3	9	0	0	4	0	0
0	0	0	0	9	0	0	0	0	0	9	0	0	0
0	10	0	0	0	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	7	0	0	19	6	0
0	0	0	0	0	0	0	0	0	0	6	5	3	0
0	0	0	0	0	0	0	0	0	0	3	8	0	0
5	0	0	0	0	0	0	0	11	0	0	5	0	5
5	11	6	0	0	0	0	0	0	0	6	7	0	6
0	0	0	0	0	0	0	0	0	0	5	11	0	5
0	9	6	5	0	0	0	0	0	0	2	18	0	0
0	6	0	0	0	0	0	0	11	0	0	17	0	0
0	0	0	0	0	0	0	0	0	13	11	7	12	0
0	0	5	0	7	0	0	0	9	14	0	10	23	0
0	0	0	0	0	0	0	0	6	3	0	0	0	0
0	0	4	0	0	0	0	0	5	3	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	0	3	0	5	0	0
0	0	0	0	0	0	0	0	13	13	4	20	11	0
0	11	23	6	4	0	0	0	10	0	0	11	0	0
4	6	6	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	6	0	11	0	11	0
0	4	0	0	0	0	0	0	0	9	8	14	0	0
0	0	8	0	0	0	0	0	0	0	0	11	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	28	0	0
0	0	0	0	0	0	0	0	0	6	5	5	0	0
0	0	6	0	0	0	0	0	9	9	6	0	6	0
4	0	0	0	0	0	0	0	0	0	0	13	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	6	4
0	0	0	0	0	0	0	0	0	0	0	19	0	0
0	0	5	0	0	0	0	0	0	0	8	6	0	0
0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	7	0	0	0	0	0	0	0	0	0	13	0	0
0	6	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	0	0	0	0	0	7	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8	0	0	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0
0	4	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	11	17	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	0	0	0	0	6	8	0
0	5	0	0	4	0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	0	0	3	15	8	0	0	6	0	0
5	0	0	0	0	0	0	0	0	27	5	0	0	0
0	6	0	0	0	0	0	4	7	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	11	0	0
0	5	0	0	0	0	0	0	0	0	0	0	4	0
0	5	0	0	0	0	0	0	0	0	5	6	0	0
0	4	0	0	0	0	0	0	0	8	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	11	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	7	4	0	0	0	0	0	0	0	0	19	0	0
0	7	4	0	0	0	0	0	0	0	8	3	0	0
0	0	0	0	0	0	0	0	0	6	0	25	0	0
0	0	0	0	0	0	2	3	8	0	2	9	0	0
0	0	0	0	0	0	0	22	0	2	0	12	0	0
0	0	5	0	0	0	0	0	7	0	7	0	0	0
0	0	0	0	0	0	0	0	0	0	5	11	0	0
0	0	6	0	0	0	0	0	0	0	0	14	0	0
0	3	0	0	0	0	0	0	0	0	0	24	0	0
0	0	0	0	0	0	0	0	0	0	5	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	1
0	4	0	0	0	0	0	0	10	0	4	14	6	6
0	5	0	0	0	0	0	0	0	0	0	9	0	0
0	0	4	0	0	0	0	9	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	6	10	0	0
0	10	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	0	7	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	18	0	0
0	0	0	0	0	0	0	0	0	5	0	14	0	0
0	0	0	0	0	0	0	0	0	0	4	20	0	0
0	0	0	0	0	0	0	0	19	0	4	0	12	0
5	14	0	0	0	0	0	0	10	0	5	0	11	0
0	0	4	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	13	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	12	11	0	0	0	0	0	0	0	0	5	0	6
0	0	5	0	0	0	0	0	14	5	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
4	0	0	0	0	0	0	0	0	0	5	0	0	0
0	12	0	0	0	0	0	0	0	0	0	24	0	0
0	5	0	0	0	0	0	0	0	0	0	18	0	0
0	5	0	0	0	0	0	0	0	0	0	0	9	0
0	0	0	0	0	0	0	0	0	0	9	1	0	0
0	0	0	0	0	0	0	0	9	0	0	5	0	0
0	0	5	3	0	0	0	0	8	4	10	6	0	0
10	0	8	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	8	0	0	5	0	0
0	5	0	0	6	0	0	0	0	0	0	0	13	0
0	0	0	0	0	0	0	0	0	6	0	2	1	5
0	0	0	0	5	0	0	0	0	0	0	4	0	0
0	5	5	0	0	0	0	0	0	0	13	0	0	0
0	0	4	0	0	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	4	0	0	0	0	0	20	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10	5	13	0	0	0
0	0	0	0	0	0	0	0	0	0	15	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	14	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
3	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	3	0	0	0	0	0	0	0	0	0	0
0	6	0	0	0	0	0	0	0	0	0	6	0	2
0	5	0	0	0	0	0	0	0	6	0	9	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	26	0	0
0	5	0	0	0	0	0	4	0	0	5	5	0	0
0	4	0	0	0	7	0	0	8	19	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	18	0	0
0	0	9	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	18	6	0	0	0	0	0	9	0	0	15	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0
0	0	0	0	0	0	0	0	11	0	3	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	9	0	0	0	0	0	0	0	0	5	0	0	0
4	12	5	0	0	0	5	0	8	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	7	0	0	0
0	5	4	0	0	0	8	0	11	0	0	12	0	0
0	0	0	0	0	0	6	5	18	0	4	7	6	0
0	0	0	0	0	0	0	0	0	25	17	5	0	0
0	0	0	0	0	0	0	0	19	0	0	22	0	0
0	0	0	0	0	0	0	0	0	0	13	12	0	0
0	16	0	15	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0
0	6	0	0	0	0	0	0	0	0	0	0	0	0
0	8	5	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	12	0	0	0
0	0	0	0	0	0	0	0	0	0	4	6	0	0
0	0	0	0	0	0	0	0	0	0	6	0	0	0
0	6	0	0	0	0	0	0	0	0	0	19	0	0
0	0	7	5	0	0	0	4	0	4	0	9	0	0
0	0	0	3	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	11	0
0	0	0	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	24	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	9	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8	5	0	0
0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	5	0	5	0	0
0	0	0	0	0	0	0	0	11	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	7	0	12	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	13	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	12	0	1	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8	4	0	0
0	12	7	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	24	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	5
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	18	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	4	7	6	0	0
0	0	0	0	0	0	0	0	8	0	8	14	0	0
0	0	4	0	0	0	0	0	0	0	6	5	0	0
0	0	5	0	0	0	0	0	9	0	12	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	2	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
